"TOA5","PNNL_13","CR1000X","9644","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2023-12-04 00:00:00,79738,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.57,107.04,0.05,0.07,0.999,11686,4.63,86.3,-19.6,0,0,-0.73,14.733,1055.7,14.5,13.299,47
2023-12-04 00:15:00,79739,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.17,106.5,0.05,0.07,0.999,11741,4.66,84.4,-19.6,0,0,-0.54,14.734,1055.9,14.52,13.335,47
2023-12-04 00:30:00,79740,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.04,106.34,0.05,0.07,0.999,11759,4.67,84.1,-19.5,0,0,-0.6,14.737,1056,14.52,13.344,47
2023-12-04 00:45:00,79741,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.03,106.31,0.05,0.07,0.999,11761,4.66,84.3,-19.3,0,0,-0.43,14.741,1056.3,14.52,13.362,47
2023-12-04 01:00:00,79742,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.69,107.18,0.05,0.07,0.999,11670,4.63,86.1,-19,0,0,-0.77,14.745,1056.7,14.5,13.317,47
2023-12-04 01:15:00,79743,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.28,106.63,0.05,0.07,0.999,11726,4.66,84.5,-19.4,0,0,-0.86,14.751,1057.1,14.52,13.344,47
2023-12-04 01:30:00,79744,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.16,106.48,0.05,0.07,0.999,11743,4.66,84.5,-19.5,0,0,-0.28,14.754,1057.3,14.52,13.344,47
2023-12-04 01:45:00,79745,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.04,106.33,0.05,0.07,0.999,11759,4.66,84.4,-19.5,0,0,-0.67,14.759,1057.7,14.52,13.353,47
2023-12-04 02:00:00,79746,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.6,107.08,0.05,0.07,0.999,11683,4.63,86.3,-19.4,0,0,-0.58,14.758,1057.6,14.5,13.326,47
2023-12-04 02:15:00,79747,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.18,106.51,0.05,0.07,0.999,11740,4.66,84.3,-19.6,0,0,-0.94,14.756,1057.5,14.52,13.353,47
2023-12-04 02:30:00,79748,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.1,106.41,0.05,0.07,0.999,11750,4.67,84,-19.4,0,0,-0.66,14.759,1057.7,14.52,13.353,47
2023-12-04 02:45:00,79749,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.06,106.35,0.05,0.07,0.999,11757,4.66,84.3,-19.3,0,0,-0.86,14.758,1057.6,14.52,13.335,47
2023-12-04 03:00:00,79750,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.7,107.2,0.05,0.07,0.999,11668,4.63,86.1,-19,0,0,-0.75,14.76,1057.7,14.5,13.335,47
2023-12-04 03:15:00,79751,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.27,106.63,0.05,0.07,0.999,11727,4.66,84.3,-19.5,0,0,-0.61,14.76,1057.7,14.52,13.335,47
2023-12-04 03:30:00,79752,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.1,106.41,0.05,0.07,0.999,11750,4.66,84.4,-19.6,0,0,-0.56,14.763,1057.9,14.52,13.353,47
2023-12-04 03:45:00,79753,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.06,106.36,0.05,0.07,0.999,11756,4.66,84.5,-19.6,0,0,-0.67,14.761,1057.8,14.52,13.335,47
2023-12-04 04:00:00,79754,PNNL_13,113IN-SITU AT600 232 6,828.76,14.49,85.67,107.18,0.05,0.07,0.999,11672,4.64,85.9,-20,0,0,-0.68,14.76,1057.7,14.49,13.29,47
2023-12-04 04:15:00,79755,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.21,106.55,0.05,0.07,0.999,11735,4.67,84.2,-19.9,0,0,-0.64,14.759,1057.6,14.52,13.335,47
2023-12-04 04:30:00,79756,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.06,106.35,0.05,0.07,0.999,11757,4.67,84,-19.8,0,0,-0.7,14.762,1057.8,14.52,13.335,47
2023-12-04 04:45:00,79757,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.03,106.32,0.05,0.07,0.999,11761,4.67,84.1,-19.5,0,0,-0.79,14.762,1057.9,14.52,13.335,47
2023-12-04 05:00:00,79758,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.76,107.27,0.05,0.07,0.999,11660,4.64,85.9,-19.2,0,0,-0.35,14.761,1057.8,14.5,13.326,47
2023-12-04 05:15:00,79759,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.29,106.65,0.05,0.07,0.999,11724,4.67,84.2,-19.5,0,0,-0.74,14.763,1057.9,14.52,13.326,47
2023-12-04 05:30:00,79760,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.1,106.41,0.05,0.07,0.999,11751,4.66,84.3,-19.7,0,0,-0.95,14.768,1058.3,14.52,13.335,47
2023-12-04 05:45:00,79761,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.04,106.33,0.05,0.07,0.999,11759,4.66,84.5,-19.7,0,0,-0.82,14.766,1058.1,14.52,13.353,47
2023-12-04 06:00:00,79762,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.68,107.17,0.05,0.07,0.999,11672,4.63,86,-19.9,0,0,-0.42,14.768,1058.3,14.5,13.299,47
2023-12-04 06:15:00,79763,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.22,106.56,0.05,0.07,0.999,11734,4.67,84.2,-20,0,0,-0.79,14.771,1058.4,14.52,13.353,47
2023-12-04 06:30:00,79764,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.05,106.35,0.05,0.07,0.999,11758,4.67,84,-19.8,0,0,-0.81,14.771,1058.5,14.52,13.353,47
2023-12-04 06:45:00,79765,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.04,106.33,0.05,0.07,0.999,11759,4.66,84.3,-19.7,0,0,-0.78,14.774,1058.7,14.52,13.353,47
2023-12-04 07:00:00,79766,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.76,107.27,0.05,0.07,0.999,11660,4.64,85.9,-19.3,0,0,-0.61,14.776,1058.8,14.5,13.326,47
2023-12-04 07:15:00,79767,PNNL_13,113IN-SITU AT600 232 6,828.76,14.51,85.29,106.65,0.05,0.07,0.999,11724,4.66,84.3,-19.8,0,0,-0.66,14.777,1058.9,14.51,13.353,47
2023-12-04 07:30:00,79768,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.12,106.43,0.05,0.07,0.999,11748,4.66,84.4,-19.8,0,0,-0.9,14.778,1059,14.52,13.353,47
2023-12-04 07:45:00,79769,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.1,106.41,0.05,0.07,0.999,11750,4.66,84.6,-19.8,0,0,-0.66,14.784,1059.4,14.52,13.371,47
2023-12-04 08:00:00,79770,PNNL_13,113IN-SITU AT600 232 6,828.76,14.49,85.66,107.16,0.05,0.07,0.999,11674,4.63,86,-20,0,0,-0.37,14.784,1059.4,14.49,13.317,47
2023-12-04 08:15:00,79771,PNNL_13,113IN-SITU AT600 232 6,828.76,14.51,85.23,106.57,0.05,0.07,0.999,11733,4.67,84.2,-20.1,0,0,-0.79,14.786,1059.5,14.51,13.317,47
2023-12-04 08:30:00,79772,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.1,106.41,0.05,0.07,0.999,11751,4.67,84,-19.8,0,0,-0.75,14.788,1059.7,14.52,13.335,47
2023-12-04 08:45:00,79773,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.06,106.36,0.05,0.07,0.999,11757,4.66,84.3,-19.7,0,0,-0.49,14.791,1059.9,14.52,13.344,47
2023-12-04 09:00:00,79774,PNNL_13,113IN-SITU AT600 232 6,828.76,14.5,85.78,107.29,0.05,0.07,0.999,11658,4.64,85.8,-19.2,0,0,-0.79,14.792,1059.9,14.5,13.308,47
2023-12-04 09:15:00,79775,PNNL_13,113IN-SITU AT600 232 6,828.76,14.51,85.31,106.68,0.05,0.07,0.999,11721,4.67,84.2,-19.6,0,0,-0.73,14.791,1059.9,14.51,13.326,47
2023-12-04 09:30:00,79776,PNNL_13,113IN-SITU AT600 232 6,828.76,14.52,85.16,106.49,0.05,0.07,0.999,11742,4.66,84.3,-19.7,0,0,-0.63,14.796,1060.2,14.52,13.371,47
