"TOA5","PNNL_23","CR1000X","9645","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2023-06-07 00:00:00,62454,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,68.07,89.36,0.04,14692,0.06,0.999,4.47,59.1,298.2,7.19,67.38,101.03,5.403906132157566,1425.4,12.52,13.416,96
2023-06-07 00:15:00,62455,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.87,89.12,0.04,14734,0.06,0.999,4.48,58.2,299.2,7.19,67.42,101.08,5.394135928525843,1424.8,12.52,13.48,96
2023-06-07 00:30:00,62456,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.95,89.24,0.04,14716,0.06,0.999,4.49,58.1,299.3,7.19,67.42,101.08,5.380542785867609,1423.7,12.51,13.48,96
2023-06-07 00:45:00,62457,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.87,89.11,0.04,14734,0.06,0.999,4.49,57.8,299.4,7.17,67.2,100.75,5.371687822706968,1423.1,12.52,13.326,96
2023-06-07 01:00:00,62458,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.98,89.25,0.04,14710,0.06,0.999,4.48,58.4,297,7.18,67.34,100.97,5.3592962232407,1422.3,12.52,13.498,96
2023-06-07 01:15:00,62459,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.87,89.1,0.04,14733,0.06,0.999,4.47,59,297.2,7.17,67.25,100.83,5.349367233277251,1421.7,12.53,13.489,96
2023-06-07 01:30:00,62460,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.93,89.18,0.04,14722,0.06,0.999,4.48,58.4,298.3,7.17,67.23,100.79,5.3359466264431115,1420.9,12.52,13.471,96
2023-06-07 01:45:00,62461,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.97,89.23,0.04,14712,0.06,0.999,4.47,59.1,298.8,7.18,67.31,100.91,5.327180193769214,1420,12.53,13.498,96
2023-06-07 02:00:00,62462,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.94,89.19,0.04,14719,0.06,0.999,4.49,58,296.6,7.18,67.3,100.9,5.317283227939895,1419.2,12.52,13.462,96
2023-06-07 02:15:00,62463,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.83,89.04,0.04,14742,0.06,0.999,4.48,58.5,298,7.16,67.2,100.75,5.307793119452342,1418.3,12.53,13.38,96
2023-06-07 02:30:00,62464,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.88,89.12,0.04,14731,0.06,0.999,4.49,57.9,298.5,7.15,67.09,100.58,5.298257991529848,1417.5,12.52,13.471,96
2023-06-07 02:45:00,62465,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.83,89.05,0.04,14743,0.06,0.999,4.48,58.2,298.7,7.15,67.08,100.56,5.290954922550328,1416.9,12.53,13.426,96
2023-06-07 03:00:00,62466,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.84,89.07,0.04,14741,0.06,0.999,4.5,57.3,296,7.17,67.24,100.81,5.279796890410161,1416,12.52,13.498,96
2023-06-07 03:15:00,62467,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.76,88.95,0.04,14759,0.06,0.999,4.48,58.3,297.2,7.16,67.12,100.64,5.272088472472008,1415.3,12.53,13.48,96
2023-06-07 03:30:00,62468,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.74,88.93,0.04,14762,0.06,0.999,4.49,57.7,297.9,7.14,66.97,100.4,5.2617266345651785,1414.5,12.53,13.525,96
2023-06-07 03:45:00,62469,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.79,88.98,0.04,14752,0.06,0.999,4.48,58.2,298.2,7.14,66.98,100.42,5.252161745083249,1413.8,12.53,13.507,96
2023-06-07 04:00:00,62470,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.77,88.95,0.04,14757,0.06,0.999,4.49,57.8,296,7.14,67.01,100.47,5.242391541451528,1413.3,12.53,13.48,96
2023-06-07 04:15:00,62471,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.73,88.91,0.04,14764,0.06,0.999,4.49,57.7,297.2,7.13,66.92,100.32,5.224041190462373,1412.3,12.53,13.489,96
2023-06-07 04:30:00,62472,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.68,88.84,0.04,14775,0.06,0.999,4.5,57.5,297.7,7.12,66.75,100.08,5.214446539421013,1411.6,12.53,13.498,96
2023-06-07 04:45:00,62473,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.7,88.87,0.04,14772,0.06,0.999,4.49,57.7,297.9,7.12,66.8,100.15,5.205576318384866,1411,12.53,13.308,96
2023-06-07 05:00:00,62474,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.73,88.92,0.04,14765,0.06,0.999,4.51,56.9,295.8,7.13,66.89,100.28,5.192980913151938,1410.3,12.52,13.525,96
2023-06-07 05:15:00,62475,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.76,88.95,0.04,14758,0.06,0.999,4.5,57.4,296.7,7.13,66.83,100.2,5.183545048442306,1409.7,12.53,13.317,96
2023-06-07 05:30:00,62476,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.72,88.9,0.04,14766,0.06,0.999,4.51,56.9,297.5,7.12,66.77,100.11,5.2166305621627895,1412.2,12.53,13.525,96
2023-06-07 05:45:00,62477,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.74,88.92,0.04,14763,0.06,0.999,4.52,56.4,297.8,7.12,66.78,100.12,5.3058038521784505,1418.5,12.52,13.38,96
2023-06-07 06:00:00,62478,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.74,88.94,0.04,14761,0.06,0.999,4.51,56.6,294.2,7.11,66.71,100.02,5.430455763763994,1427.3,12.52,13.498,96
2023-06-07 06:15:00,62479,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.64,88.83,0.04,14784,0.06,0.999,4.51,56.6,296.1,7.12,66.72,100.03,5.54677409061902,1435.5,12.51,13.299,96
2023-06-07 06:30:00,62480,PNNL_23,113IN-SITU AT600 232 6,761.15,12.53,67.7,88.86,0.04,14771,0.06,0.999,4.5,57.2,297.2,7.1,66.64,99.91,5.645020653245924,1442.5,12.53,13.498,96
2023-06-07 06:45:00,62481,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.75,88.95,0.04,14759,0.06,0.999,4.5,57.5,298,7.12,66.73,100.05,5.721136682717412,1447.7,12.52,13.462,96
2023-06-07 07:00:00,62482,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.85,89.09,0.04,14739,0.06,0.999,4.5,57.1,295.7,7.11,66.72,100.02,5.776947380634679,1451.8,12.52,13.48,96
2023-06-07 07:15:00,62483,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.85,89.09,0.04,14739,0.06,0.999,4.5,57.2,297.1,7.09,66.49,99.68,5.814975633810988,1454.5,12.51,13.308,96
2023-06-07 07:30:00,62484,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.89,89.16,0.04,14730,0.06,0.999,4.51,57,297.8,7.13,66.82,100.19,5.843931368567613,1456.6,12.51,13.516,96
2023-06-07 07:45:00,62485,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.8,89.04,0.04,14748,0.06,0.999,4.5,57.5,298.6,7.13,66.82,100.19,5.8679146023089865,1458.5,12.51,13.254,96
2023-06-07 08:00:00,62486,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.91,89.17,0.04,14726,0.06,0.999,4.49,58,296.4,7.16,67.14,100.67,5.8829123397342915,1459.8,12.52,13.471,96
2023-06-07 08:15:00,62487,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.77,88.99,0.04,14755,0.06,0.999,4.5,57.2,297.8,7.14,66.92,100.34,5.898244416081685,1461,12.52,13.444,96
2023-06-07 08:30:00,62488,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.8,89.02,0.04,14750,0.06,0.999,4.49,57.8,299,7.15,67.08,100.57,5.909591750304576,1461.8,12.51,13.525,96
2023-06-07 08:45:00,62489,PNNL_23,113IN-SITU AT600 232 6,761.15,12.51,67.81,89.05,0.04,14747,0.06,0.999,4.5,57.5,299.4,7.13,66.88,100.27,5.921432209781283,1462.7,12.51,13.489,96
2023-06-07 09:00:00,62490,PNNL_23,113IN-SITU AT600 232 6,761.15,12.52,67.9,89.16,0.04,14728,0.06,0.999,4.49,57.8,297.1,7.17,67.18,100.72,5.931026106631083,1463.4,12.52,13.516,96
