"TOA5","PNNL_13","CR1000X","9644","CR1000X.Std.03.01","CPU:Tempest_v3a.CR1X","36933","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2021-05-18 00:00:00,36313,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.4,135.25,0.06,9765.4,0.09,1,0,-462.1,226.1,0.04,0.36,0.53,0.8555965449999992,36.82,12.28,13.651,49,1081.5183279999999
2021-05-18 00:15:00,36314,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.36,135.2,0.06,9769.1,0.09,1,0,-460.7,226.5,0.04,0.38,0.56,0.8575965449999998,36.83,12.28,13.669,49,1081.6562239999998
2021-05-18 00:30:00,36315,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.44,135.24,0.06,9761.8,0.09,1,0,-465.2,231,0.05,0.46,0.69,0.8492481949999995,36.82,12.3,13.651,49,1081.44938
2021-05-18 00:45:00,36316,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.36,135.19,0.06,9769.6,0.09,1,0,-466.1,226.4,0.05,0.44,0.65,0.8472481949999988,36.82,12.28,13.669,49,1081.3114839999998
2021-05-18 01:00:00,36317,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.35,135.18,0.06,9770.4,0.09,1,0,-464.6,228.7,0.05,0.44,0.65,0.8482481949999983,36.82,12.28,13.687,49,1081.380432
2021-05-18 01:15:00,36318,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.35,135.18,0.06,9770.1,0.09,1,0,-464.6,228.3,0.04,0.39,0.57,0.8492481949999995,36.82,12.28,13.678,49,1081.44938
2021-05-18 01:30:00,36319,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,102.13,134.88,0.06,9791.8,0.09,1,0,-467.3,233.7,0.05,0.45,0.66,0.8388205949999978,36.82,12.29,13.669,49,1081.380432
2021-05-18 01:45:00,36320,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.3,135.13,0.06,9775,0.09,1,0,-464.7,229.3,0.05,0.45,0.67,0.8388205949999978,36.82,12.28,13.687,49,1081.380432
2021-05-18 02:00:00,36321,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.31,135.13,0.06,9774.1,0.09,1,0,-466.6,232.6,0.05,0.44,0.66,0.836820594999999,36.82,12.28,13.696,49,1081.242536
2021-05-18 02:15:00,36322,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.29,135.12,0.06,9775.8,0.09,1,0,-470.7,232.7,0.05,0.44,0.65,0.8378205949999984,36.82,12.28,13.687,49,1081.3114839999998
2021-05-18 02:30:00,36323,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.3,135.06,0.06,9774.8,0.09,1,0,-469.3,235.3,0.06,0.52,0.77,0.8344727599999988,36.82,12.3,13.651,49,1081.242536
2021-05-18 02:45:00,36324,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.28,135.09,0.06,9777.1,0.09,1,0,-468.6,230.4,0.05,0.5,0.74,0.8364727599999977,36.82,12.28,13.669,49,1081.380432
2021-05-18 03:00:00,36325,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.3,135.13,0.06,9775.2,0.09,1,0,-477.4,230,0.05,0.47,0.7,0.8414727599999985,36.83,12.28,13.696,49,1081.725172
2021-05-18 03:15:00,36326,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,102.3,135.12,0.06,9775,0.09,1,0,-474.8,234.3,0.05,0.45,0.67,0.8414727599999985,36.83,12.29,13.66,49,1081.725172
2021-05-18 03:30:00,36327,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,102.09,134.82,0.06,9795.6,0.09,1,0,-474.1,240,0.07,0.65,0.96,0.8353787449999999,36.82,12.29,13.651,49,1081.44938
2021-05-18 03:45:00,36328,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.22,135.01,0.06,9782.7,0.09,1,0,-479.9,236.7,0.06,0.53,0.78,0.838378745,36.83,12.28,13.651,49,1081.6562239999998
2021-05-18 04:00:00,36329,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.27,135.08,0.06,9778.1,0.09,1,0,-480,236.8,0.05,0.44,0.65,0.838378745,36.83,12.28,13.66,49,1081.6562239999998
2021-05-18 04:15:00,36330,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.26,135.06,0.06,9779.2,0.09,1,0,-479.2,238.4,0.05,0.43,0.64,0.8413787450000001,36.84,12.28,13.651,49,1081.8630679999999
2021-05-18 04:30:00,36331,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.29,135.04,0.06,9776.3,0.09,1,0,-479.2,240.3,0.06,0.55,0.81,0.8388439099999996,36.83,12.3,13.696,49,1081.725172
2021-05-18 04:45:00,36332,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.25,135.05,0.06,9780.1,0.09,1,0,-487.2,230.8,0.06,0.52,0.77,0.8418439099999997,36.84,12.28,13.696,49,1081.932016
2021-05-18 05:00:00,36333,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.25,135.05,0.06,9780.2,0.09,1,0,-484,240.4,0.05,0.49,0.73,0.8438439100000004,36.84,12.28,13.651,49,1082.069912
2021-05-18 05:15:00,36334,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.23,135.02,0.06,9782.3,0.09,1,0,-482.9,239.8,0.05,0.46,0.68,0.8448439099999998,36.85,12.28,13.687,49,1082.13886
2021-05-18 05:30:00,36335,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,102,134.71,0.06,9803.8,0.09,1,0,-483.4,245.4,0.06,0.55,0.82,0.849119224999999,36.85,12.29,13.66,49,1082.2767559999998
2021-05-18 05:45:00,36336,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.18,134.97,0.06,9786.2,0.09,1,0,-486.4,239.6,0.06,0.59,0.87,0.8481192249999996,36.85,12.28,13.669,49,1082.2078079999999
2021-05-18 06:00:00,36337,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.2,134.99,0.06,9784.8,0.09,1,0,-490,241,0.06,0.52,0.78,0.8501192250000003,36.85,12.28,13.66,49,1082.3457039999998
2021-05-18 06:15:00,36338,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.19,134.98,0.06,9785.7,0.09,1,0,-487.7,240.6,0.05,0.51,0.75,0.8521192249999991,36.86,12.28,13.651,49,1082.4835999999998
2021-05-18 06:30:00,36339,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.26,134.99,0.06,9779,0.09,1,0,-488.8,242.4,0.06,0.54,0.81,0.8540948799999981,36.87,12.3,13.66,49,1082.6904439999998
2021-05-18 06:45:00,36340,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.2,134.99,0.06,9784.9,0.09,1,0,-489.5,238.8,0.06,0.56,0.83,0.8560948799999988,36.87,12.28,13.687,49,1082.8283399999998
2021-05-18 07:00:00,36341,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.19,134.99,0.06,9785.2,0.09,1,0,-491.4,242.7,0.06,0.53,0.78,0.8580948799999994,36.88,12.28,13.669,49,1082.966236
2021-05-18 07:15:00,36342,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.19,134.97,0.06,9785.6,0.09,1,0,-492.4,242.7,0.06,0.52,0.77,0.8580948799999994,36.87,12.28,13.642,49,1082.966236
2021-05-18 07:30:00,36343,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,101.98,134.68,0.06,9806.1,0.09,1,0,-496.5,243,0.06,0.53,0.78,0.8560156299999981,36.88,12.29,13.66,49,1083.104132
2021-05-18 07:45:00,36344,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.13,134.89,0.06,9791.6,0.09,1,0,-492.4,240.6,0.06,0.53,0.79,0.8540156299999992,36.87,12.28,13.651,49,1082.966236
2021-05-18 08:00:00,36345,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.15,134.93,0.06,9789.2,0.09,1,0,-492.6,244.7,0.05,0.5,0.74,0.8570156299999994,36.88,12.28,13.669,49,1083.17308
2021-05-18 08:15:00,36346,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.15,134.92,0.06,9789.9,0.09,1,0,-492.7,243.3,0.05,0.49,0.73,0.8570156299999994,36.88,12.28,13.651,49,1083.17308
2021-05-18 08:30:00,36347,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.23,134.95,0.06,9782.3,0.09,1,0,-496.4,241.7,0.07,0.61,0.9,0.8586320499999989,36.88,12.3,13.669,49,1083.242028
2021-05-18 08:45:00,36348,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.13,134.89,0.06,9791.4,0.09,1,0,-496.1,239.3,0.06,0.59,0.87,0.8596320499999983,36.89,12.28,13.651,49,1083.310976
2021-05-18 09:00:00,36349,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.13,134.9,0.06,9791.6,0.09,1,0,-497,243.8,0.06,0.58,0.86,0.8596320499999983,36.89,12.28,13.624,49,1083.310976
2021-05-18 09:15:00,36350,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.12,134.89,0.06,9792.6,0.09,1,0,-495.5,245.1,0.06,0.53,0.79,0.8606320499999978,36.89,12.28,13.651,49,1083.3799239999998
2021-05-18 09:30:00,36351,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,101.92,134.6,0.06,9811.6,0.09,1,0,-497.6,251.2,0.07,0.66,0.98,0.857984554999998,36.89,12.29,13.678,49,1083.586768
2021-05-18 09:45:00,36352,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.08,134.83,0.06,9796.5,0.09,1,0,-497.4,247.3,0.07,0.66,0.98,0.8549845549999979,36.89,12.28,13.642,49,1083.3799239999998
2021-05-18 10:00:00,36353,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.07,134.83,0.06,9797,0.09,1,0,-501.3,247,0.07,0.62,0.91,0.8549845549999979,36.89,12.28,13.651,49,1083.3799239999998
2021-05-18 10:15:00,36354,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.06,134.82,0.06,9798,0.09,1,0,-498.3,250.1,0.07,0.61,0.9,0.8519845549999996,36.88,12.28,13.651,49,1083.17308
2021-05-18 10:30:00,36355,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.14,134.84,0.06,9790.8,0.09,1,0,-496.2,252,0.07,0.61,0.91,0.8397802149999993,36.88,12.3,13.633,49,1083.104132
2021-05-18 10:45:00,36356,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.08,134.83,0.06,9796.3,0.09,1,0,-497.9,244.1,0.07,0.65,0.96,0.8397802149999993,36.88,12.28,13.651,49,1083.104132
2021-05-18 11:00:00,36357,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.08,134.83,0.06,9796.3,0.09,1,0,-501.2,247.2,0.06,0.59,0.88,0.8407802150000006,36.88,12.28,13.642,49,1083.17308
2021-05-18 11:15:00,36358,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.06,134.81,0.06,9797.8,0.09,1,0,-500.7,249.2,0.06,0.59,0.88,0.8377802150000004,36.87,12.28,13.651,49,1082.966236
2021-05-18 11:30:00,36359,PNNL_13,113IN-SITU AT600 226 6,763.53,12.29,101.89,134.56,0.06,9814.5,0.09,1,0,-504.5,245.4,0.07,0.69,1.02,0.8308760499999988,36.87,12.29,13.651,49,1082.8283399999998
2021-05-18 11:45:00,36360,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,101.99,134.71,0.06,9805.3,0.09,1,0,-501,248.6,0.06,0.6,0.89,0.8268760499999992,36.86,12.28,13.669,49,1082.552548
2021-05-18 12:00:00,36361,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.02,134.77,0.06,9801.8,0.09,1,0,-501.9,251.1,0.06,0.57,0.85,0.8288760499999981,36.86,12.28,13.615,49,1082.6904439999998
2021-05-18 12:15:00,36362,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.01,134.75,0.06,9803,0.09,1,0,-501.1,253,0.06,0.59,0.88,0.8278760499999986,36.86,12.28,13.651,49,1082.621496
2021-05-18 12:30:00,36363,PNNL_13,113IN-SITU AT600 226 6,763.53,12.3,102.06,134.75,0.06,9798.3,0.09,1,0,-502.7,255.8,0.07,0.65,0.97,0.8167203999999977,36.86,12.3,13.642,49,1082.4835999999998
2021-05-18 12:45:00,36364,PNNL_13,113IN-SITU AT600 226 6,763.53,12.28,102.01,134.74,0.06,9803.1,0.09,1,0,-506.6,245.5,0.08,0.73,1.08,0.8117203999999987,36.85,12.28,13.651,49,1082.13886
